timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-12T07:19:10,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30801.511537317187,8.77193692533219,0.0002847891706452,112.5,516.8676360980804,731.2500000000001,0.962545934552298,15.813424588507305,6.250507821427029,23.02647834448665,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-12T15:52:14,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61585.427419372834,17.534579209540887,0.0002847196154073,112.5,1052.6424699677314,731.2500000000001,1.9245420306554293,31.606564960787352,12.497451112090364,46.02855810353297,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-13T00:25:55,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,92406.22001107877,26.30735243875888,0.0002846924420845,112.5,393.35233521820544,731.2500000000001,2.8876905018206704,47.41767368271968,18.751867574900587,69.05723175944054,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-13T08:59:47,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,123238.19332190044,35.0729853645544,0.000284595095231,112.5,1154.450016406809,731.2500000000001,3.851188406325755,63.20734725972625,25.008626335666644,92.0671620017178,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-13T17:33:45,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,154076.50535126217,43.84926320587744,0.0002845940924342,112.5,905.9687542284894,731.2500000000001,4.814884328209922,79.02357320825243,31.266577785437885,115.10503532189904,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-14T02:07:41,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,184912.42551203724,52.61133888625861,0.0002845203005724,112.5,374.674260276227,731.2500000000001,5.778505547274503,94.80310286075496,37.52401932857379,138.1056277366022,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-14T10:42:03,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,215774.76858364049,61.39108040011239,0.000284514639052,112.5,1049.8499813842266,731.2500000000001,6.742952463824703,110.62280815595352,43.78683263422639,161.15259325400285,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-14T19:16:41,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,246652.853896725,70.1854396980358,0.0002845515005774,112.5,375.18990302115407,731.2500000000001,7.707891367487627,126.4771701766552,50.05286915026996,184.2379306944108,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-15T03:51:20,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,277531.2332985895,78.9526726326515,0.0002844821164604,112.5,1087.7239603233547,731.2500000000001,8.672839430526004,142.260153118587,56.319068436980224,207.2520609860913,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-15T12:26:08,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,308419.1823604675,87.73140948877572,0.0002844551004166,112.5,1243.7650088493635,731.2500000000001,9.638086524195332,158.0712049257517,62.58709781052318,230.2963892604692,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-15T21:01:07,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,339318.5128539754,96.5130025554611,0.0002844318800754,112.5,1152.6308692924783,731.2500000000001,10.603689331855769,173.88708756122546,68.8574382413497,253.34821513443,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-16T05:36:02,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,370213.8572272174,105.2934548114082,0.0002844125165924,112.5,380.3651700910452,731.2500000000001,11.569167545349432,189.7008835575299,75.12699525860786,276.3970463614863,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-16T14:11:03,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,401115.03156210296,114.07249417973078,0.0002843884801212,112.5,399.4234922042149,731.2500000000001,12.534827900505064,205.5096126161697,81.39772821867304,299.4421687353479,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-16T22:46:14,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,432025.6126104202,122.84614235499134,0.0002843492116421,112.5,1398.9791433883695,731.2500000000001,13.500782278108286,221.3020071128529,87.6703497480122,322.4731391389719,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-17T07:21:34,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,462946.07641812414,131.6298478760021,0.0002843308423616,112.5,375.6056735806303,731.2500000000001,14.467045509291449,237.1184716929589,93.9449930379469,345.5305102401945,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-17T15:57:04,Tucano,c15d456f-f685-49e6-9db4-b5dd48f7d659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,493875.601229229,140.41353024347669,0.0002843095101154,112.5,369.1125834489235,731.2500000000001,15.43359187422087,252.93278387578744,100.22144481299878,368.5878205630048,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-18T02:40:59,Tucano,e468475c-3f05-48e4-b1ad-183e2773aa97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31673.61351816822,8.87530403219512,0.0002802112877681,112.5,856.0078964343256,731.2500000000001,0.9897991479310724,15.88044181573207,6.427577732215862,23.29781869587904,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-18T11:13:52,Tucano,e468475c-3f05-48e4-b1ad-183e2773aa97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,62445.83057298511,17.644087336759142,0.0002825502867823,112.5,1399.6450862138229,731.2500000000001,1.951429735048554,31.69242793031092,12.672161068750208,46.31601873410984,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-18T19:47:20,Tucano,e468475c-3f05-48e4-b1ad-183e2773aa97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93253.85405816232,26.413565227069306,0.0002832436846051,112.5,1225.1466791936357,731.2500000000001,2.9141792461442444,47.49786654715166,18.923996278023864,69.33604207131987,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
2024-09-19T03:54:31,Tucano,e468475c-3f05-48e4-b1ad-183e2773aa97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,122485.39409139566,34.73321586604593,0.00028357026667301117,112.5,1836.7208944336992,731.2500000000001,3.827663684068934,62.491690465256795,24.855907344429106,91.1752614937549,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,256,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,1950,machine,N,1.0
